Date,Close,Change,AVG
13/03/2019 16:00:00,114.5,0.77,0.8
14/03/2019 16:00:00,114.59,0.08,0
15/03/2019 16:00:00,115.91,1.15,1.2
18/03/2019 16:00:00,117.57,1.43,1.4
19/03/2019 16:00:00,117.65,0.07,0
20/03/2019 16:00:00,117.52,-0.11,-0.2
21/03/2019 16:00:00,120.22,2.3,2.2
22/03/2019 16:00:00,117.05,-2.64,-2.6
25/03/2019 16:00:00,117.66,0.52,0.6
26/03/2019 16:00:00,117.91,0.21,0.2
27/03/2019 16:00:00,116.77,-0.97,-1
28/03/2019 16:00:00,116.93,0.14,0.2
29/03/2019 16:00:00,117.94,0.86,0.8
01/04/2019 16:00:00,119.02,0.92,1
02/04/2019 16:00:00,119.19,0.14,0.2
03/04/2019 16:00:00,119.97,0.65,0.6
04/04/2019 16:00:00,119.36,-0.51,-0.6
05/04/2019 16:00:00,119.89,0.44,0.4
08/04/2019 16:00:00,119.93,0.03,0
09/04/2019 16:00:00,119.28,-0.54,-0.6
10/04/2019 16:00:00,120.19,0.76,0.8
11/04/2019 16:00:00,120.33,0.12,0.2
12/04/2019 16:00:00,120.95,0.52,0.6
15/04/2019 16:00:00,121.05,0.08,0
16/04/2019 16:00:00,120.77,-0.23,-0.2
17/04/2019 16:00:00,121.77,0.83,0.8
18/04/2019 16:00:00,123.37,1.31,1.4
22/04/2019 16:00:00,123.76,0.32,0.4
23/04/2019 16:00:00,125.44,1.36,1.4
24/04/2019 16:00:00,125.01,-0.34,-0.4
25/04/2019 16:00:00,129.15,3.31,3.4
26/04/2019 16:00:00,129.89,0.57,0.6
29/04/2019 16:00:00,129.77,-0.09,0
30/04/2019 16:00:00,130.6,0.64,0.6
01/05/2019 16:00:00,127.88,-2.08,-2
02/05/2019 16:00:00,126.21,-1.31,-1.4
03/05/2019 16:00:00,128.9,2.13,2.2
06/05/2019 16:00:00,128.15,-0.58,-0.6
07/05/2019 16:00:00,125.52,-2.05,-2
08/05/2019 16:00:00,125.51,-0.01,0
09/05/2019 16:00:00,125.5,-0.01,0
10/05/2019 16:00:00,127.13,1.3,1.2
13/05/2019 16:00:00,123.35,-2.97,-3
14/05/2019 16:00:00,124.73,1.12,1.2
15/05/2019 16:00:00,126.02,1.03,1
16/05/2019 16:00:00,128.93,2.31,2.4
17/05/2019 16:00:00,128.07,-0.67,-0.6
20/05/2019 16:00:00,126.22,-1.44,-1.4
21/05/2019 16:00:00,126.9,0.54,0.6
22/05/2019 16:00:00,127.67,0.61,0.6
23/05/2019 16:00:00,126.18,-1.17,-1.2
24/05/2019 16:00:00,126.24,0.05,0
28/05/2019 16:00:00,126.16,-0.06,0
29/05/2019 16:00:00,124.94,-0.97,-1
30/05/2019 16:00:00,125.73,0.63,0.6
31/05/2019 16:00:00,123.68,-1.63,-1.6
03/06/2019 16:00:00,119.84,-3.1,-3.2
04/06/2019 16:00:00,123.16,2.77,2.8
05/06/2019 16:00:00,125.83,2.17,2.2
06/06/2019 16:00:00,127.82,1.58,1.6
07/06/2019 16:00:00,131.4,2.8,2.8
10/06/2019 16:00:00,132.6,0.91,1
11/06/2019 16:00:00,132.1,-0.38,-0.4
12/06/2019 16:00:00,131.49,-0.46,-0.4
13/06/2019 16:00:00,132.32,0.63,0.6
14/06/2019 16:00:00,132.45,0.1,0
17/06/2019 16:00:00,132.85,0.3,0.4
18/06/2019 16:00:00,135.16,1.74,1.8
19/06/2019 16:00:00,135.69,0.39,0.4
20/06/2019 16:00:00,136.95,0.93,1
21/06/2019 16:00:00,136.97,0.01,0
24/06/2019 16:00:00,137.78,0.59,0.6
25/06/2019 16:00:00,133.43,-3.16,-3.2
26/06/2019 16:00:00,133.93,0.37,0.4
27/06/2019 16:00:00,134.15,0.16,0.2
28/06/2019 16:00:00,133.96,-0.14,-0.2
01/07/2019 16:00:00,135.68,1.28,1.2
02/07/2019 16:00:00,136.58,0.66,0.6
03/07/2019 13:00:00,137.46,0.64,0.6
05/07/2019 16:00:00,137.06,-0.29,-0.2
08/07/2019 16:00:00,136.96,-0.07,0
09/07/2019 16:00:00,136.46,-0.37,-0.4
10/07/2019 16:00:00,137.85,1.02,1
11/07/2019 16:00:00,138.4,0.4,0.4
12/07/2019 16:00:00,138.9,0.36,0.4
15/07/2019 16:00:00,138.9,0,0
16/07/2019 16:00:00,137.08,-1.31,-1.4
17/07/2019 16:00:00,136.27,-0.59,-0.6
18/07/2019 16:00:00,136.42,0.11,0.2
19/07/2019 16:00:00,136.62,0.15,0.2
22/07/2019 16:00:00,138.43,1.32,1.4
23/07/2019 16:00:00,139.29,0.62,0.6
24/07/2019 16:00:00,140.72,1.03,1
25/07/2019 16:00:00,140.19,-0.38,-0.4
26/07/2019 16:00:00,141.34,0.82,0.8
29/07/2019 16:00:00,141.03,-0.22,-0.2
30/07/2019 16:00:00,140.35,-0.48,-0.4
31/07/2019 16:00:00,136.27,-2.91,-3
01/08/2019 16:00:00,138.06,1.31,1.4
02/08/2019 16:00:00,136.9,-0.84,-0.8
05/08/2019 16:00:00,132.21,-3.43,-3.4
06/08/2019 16:00:00,134.69,1.88,1.8
07/08/2019 16:00:00,135.28,0.44,0.4
08/08/2019 16:00:00,138.89,2.67,2.6
09/08/2019 16:00:00,137.71,-0.85,-0.8
12/08/2019 16:00:00,135.79,-1.39,-1.4
13/08/2019 16:00:00,138.6,2.07,2
14/08/2019 16:00:00,133.98,-3.33,-3.4
15/08/2019 16:00:00,133.68,-0.22,-0.2
16/08/2019 16:00:00,136.13,1.83,1.8
19/08/2019 16:00:00,138.41,1.67,1.6
20/08/2019 16:00:00,137.26,-0.83,-0.8
21/08/2019 16:00:00,138.79,1.11,1.2
22/08/2019 16:00:00,137.78,-0.73,-0.8
23/08/2019 16:00:00,133.39,-3.19,-3.2
26/08/2019 16:00:00,135.45,1.54,1.6
27/08/2019 16:00:00,135.74,0.21,0.2
28/08/2019 16:00:00,135.56,-0.13,-0.2
29/08/2019 16:00:00,138.12,1.89,1.8
30/08/2019 16:00:00,137.86,-0.19,-0.2
03/09/2019 16:00:00,136.04,-1.32,-1.4
04/09/2019 16:00:00,137.63,1.17,1.2
05/09/2019 16:00:00,140.05,1.76,1.8
06/09/2019 16:00:00,139.1,-0.68,-0.6
09/09/2019 16:00:00,137.52,-1.14,-1.2
10/09/2019 16:00:00,136.08,-1.05,-1
11/09/2019 16:00:00,136.12,0.03,0
12/09/2019 16:00:00,137.52,1.03,1
13/09/2019 16:00:00,137.32,-0.15,-0.2
16/09/2019 16:00:00,136.33,-0.72,-0.8
17/09/2019 16:00:00,137.39,0.78,0.8
18/09/2019 16:00:00,138.52,0.82,0.8
19/09/2019 16:00:00,141.07,1.84,1.8
20/09/2019 16:00:00,139.44,-1.16,-1.2
23/09/2019 16:00:00,139.14,-0.22,-0.2
24/09/2019 16:00:00,137.38,-1.26,-1.2
25/09/2019 16:00:00,139.36,1.44,1.4
26/09/2019 16:00:00,139.54,0.13,0.2
27/09/2019 16:00:00,137.73,-1.3,-1.2
30/09/2019 16:00:00,139.03,0.94,1
01/10/2019 16:00:00,137.07,-1.41,-1.4
02/10/2019 16:00:00,134.65,-1.77,-1.8
03/10/2019 16:00:00,136.28,1.21,1.2
04/10/2019 16:00:00,138.12,1.35,1.4
07/10/2019 16:00:00,137.12,-0.72,-0.8
08/10/2019 16:00:00,135.67,-1.06,-1
09/10/2019 16:00:00,138.24,1.89,1.8
10/10/2019 16:00:00,139.1,0.62,0.6
11/10/2019 16:00:00,139.68,0.42,0.4
14/10/2019 16:00:00,139.55,-0.09,0
15/10/2019 16:00:00,141.57,1.45,1.4
16/10/2019 16:00:00,140.41,-0.82,-0.8
17/10/2019 16:00:00,139.69,-0.51,-0.6
18/10/2019 16:00:00,137.41,-1.63,-1.6
21/10/2019 16:00:00,138.43,0.74,0.8
22/10/2019 16:00:00,136.37,-1.49,-1.4
23/10/2019 16:00:00,137.24,0.64,0.6
24/10/2019 16:00:00,139.94,1.97,2
25/10/2019 16:00:00,140.73,0.56,0.6
28/10/2019 16:00:00,144.19,2.46,2.4
29/10/2019 16:00:00,142.83,-0.94,-1
30/10/2019 16:00:00,144.61,1.25,1.2
31/10/2019 16:00:00,143.37,-0.86,-0.8
01/11/2019 16:00:00,143.72,0.24,0.2
04/11/2019 16:00:00,144.55,0.58,0.6
05/11/2019 16:00:00,144.46,-0.06,0
06/11/2019 16:00:00,144.06,-0.28,-0.2
07/11/2019 16:00:00,144.26,0.14,0.2
08/11/2019 16:00:00,145.96,1.18,1.2
11/11/2019 16:00:00,146.11,0.1,0.2
12/11/2019 16:00:00,147.07,0.66,0.6
13/11/2019 16:00:00,147.31,0.16,0.2
14/11/2019 16:00:00,148.06,0.51,0.6
15/11/2019 16:00:00,149.97,1.29,1.2
18/11/2019 16:00:00,150.34,0.25,0.2
19/11/2019 16:00:00,150.39,0.03,0
20/11/2019 16:00:00,149.62,-0.51,-0.6
21/11/2019 16:00:00,149.48,-0.09,0
22/11/2019 16:00:00,149.59,0.07,0
25/11/2019 16:00:00,151.23,1.1,1
26/11/2019 16:00:00,152.03,0.53,0.6
27/11/2019 16:00:00,152.32,0.19,0.2
29/11/2019 13:00:00,151.38,-0.62,-0.6
02/12/2019 16:00:00,149.55,-1.21,-1.2
03/12/2019 16:00:00,149.31,-0.16,-0.2
04/12/2019 16:00:00,149.85,0.36,0.4
05/12/2019 16:00:00,149.93,0.05,0
06/12/2019 16:00:00,151.75,1.21,1.2
09/12/2019 16:00:00,151.75,0,0
10/12/2019 16:00:00,151.13,-0.41,-0.4
11/12/2019 16:00:00,151.7,0.38,0.4
12/12/2019 16:00:00,153.24,1.02,1
13/12/2019 16:00:00,154.53,0.84,0.8
16/12/2019 16:00:00,155.53,0.65,0.6
17/12/2019 16:00:00,154.69,-0.54,-0.6
18/12/2019 16:00:00,154.37,-0.21,-0.2
19/12/2019 16:00:00,155.71,0.87,0.8
20/12/2019 16:00:00,157.41,1.09,1
23/12/2019 16:00:00,157.41,0,0
24/12/2019 13:00:00,157.38,-0.02,0
26/12/2019 16:00:00,158.67,0.82,0.8
27/12/2019 16:00:00,158.96,0.18,0.2
30/12/2019 16:00:00,157.59,-0.86,-0.8
31/12/2019 16:00:00,157.7,0.07,0
02/01/2020 16:00:00,160.62,1.85,1.8
03/01/2020 16:00:00,158.62,-1.25,-1.2
06/01/2020 16:00:00,159.03,0.26,0.2
07/01/2020 16:00:00,157.58,-0.91,-1
08/01/2020 16:00:00,160.09,1.59,1.6
09/01/2020 16:00:00,162.09,1.25,1.2
10/01/2020 16:00:00,161.34,-0.46,-0.4
13/01/2020 16:00:00,163.28,1.2,1.2
14/01/2020 16:00:00,162.13,-0.7,-0.8
15/01/2020 16:00:00,163.18,0.65,0.6
16/01/2020 16:00:00,166.17,1.83,1.8
17/01/2020 16:00:00,167.1,0.56,0.6
21/01/2020 16:00:00,166.5,-0.36,-0.4
22/01/2020 16:00:00,165.7,-0.48,-0.4
23/01/2020 16:00:00,166.72,0.62,0.6
24/01/2020 16:00:00,165.04,-1.01,-1
27/01/2020 16:00:00,162.28,-1.67,-1.6
28/01/2020 16:00:00,165.46,1.96,2
29/01/2020 16:00:00,168.04,1.56,1.6
30/01/2020 16:00:00,172.78,2.82,2.8
31/01/2020 16:00:00,170.23,-1.48,-1.4
03/02/2020 16:00:00,174.38,2.44,2.4
04/02/2020 16:00:00,180.12,3.29,3.2
05/02/2020 16:00:00,179.9,-0.12,-0.2
06/02/2020 16:00:00,183.63,2.07,2
07/02/2020 16:00:00,183.89,0.14,0.2
10/02/2020 16:00:00,188.7,2.62,2.6
11/02/2020 16:00:00,184.44,-2.26,-2.2
12/02/2020 16:00:00,184.71,0.15,0.2
13/02/2020 16:00:00,183.71,-0.54,-0.6
14/02/2020 16:00:00,185.35,0.89,0.8
18/02/2020 16:00:00,187.23,1.01,1
19/02/2020 16:00:00,187.28,0.03,0
20/02/2020 16:00:00,184.42,-1.53,-1.6
21/02/2020 16:00:00,178.59,-3.16,-3.2
24/02/2020 16:00:00,170.89,-4.31,-4.4
25/02/2020 16:00:00,168.07,-1.65,-1.6
26/02/2020 16:00:00,170.17,1.25,1.2
27/02/2020 16:00:00,158.18,-7.05,-7
28/02/2020 16:00:00,162.01,2.42,2.4
02/03/2020 16:00:00,172.79,6.65,6.6
03/03/2020 16:00:00,164.51,-4.79,-4.8
04/03/2020 16:00:00,170.55,3.67,3.6
05/03/2020 16:00:00,166.27,-2.51,-2.6
06/03/2020 16:00:00,161.57,-2.83,-2.8
09/03/2020 16:00:00,150.62,-6.78,-6.8
10/03/2020 16:00:00,160.92,6.84,6.8
11/03/2020 16:00:00,153.63,-4.53,-4.6
12/03/2020 16:00:00,139.06,-9.48,-9.4
13/03/2020 16:00:00,158.83,14.22,14.2
16/03/2020 16:00:00,135.42,-14.74,-14.8
17/03/2020 16:00:00,146.57,8.23,8.2
18/03/2020 16:00:00,140.4,-4.21,-4.2
19/03/2020 16:00:00,142.71,1.65,1.6
20/03/2020 16:00:00,137.35,-3.76,-3.8
23/03/2020 16:00:00,135.98,-1,-1
24/03/2020 16:00:00,148.34,9.09,9
25/03/2020 16:00:00,146.92,-0.96,-1
26/03/2020 16:00:00,156.11,6.26,6.2
27/03/2020 16:00:00,149.7,-4.11,-4.2
30/03/2020 16:00:00,160.23,7.03,7
31/03/2020 16:00:00,157.71,-1.57,-1.6
01/04/2020 16:00:00,152.11,-3.55,-3.6
02/04/2020 16:00:00,155.26,2.07,2
03/04/2020 16:00:00,153.83,-0.92,-1
06/04/2020 16:00:00,165.27,7.44,7.4
07/04/2020 16:00:00,163.49,-1.08,-1
08/04/2020 16:00:00,165.13,1,1
09/04/2020 16:00:00,165.14,0.01,0
13/04/2020 16:00:00,165.51,0.22,0.2
14/04/2020 16:00:00,173.7,4.95,5
15/04/2020 16:00:00,171.88,-1.05,-1
16/04/2020 16:00:00,177.04,3,3
17/04/2020 16:00:00,178.6,0.88,0.8
20/04/2020 16:00:00,175.06,-1.98,-2
21/04/2020 16:00:00,167.82,-4.14,-4.2
22/04/2020 16:00:00,173.52,3.4,3.4
23/04/2020 16:00:00,171.42,-1.21,-1.2
24/04/2020 16:00:00,174.55,1.83,1.8
27/04/2020 16:00:00,174.05,-0.29,-0.2
28/04/2020 16:00:00,169.81,-2.44,-2.4
29/04/2020 16:00:00,177.43,4.49,4.4
30/04/2020 16:00:00,179.21,1,1
01/05/2020 16:00:00,174.57,-2.59,-2.6
04/05/2020 16:00:00,178.84,2.45,2.4
05/05/2020 16:00:00,180.76,1.07,1
06/05/2020 16:00:00,182.54,0.98,1
07/05/2020 16:00:00,183.6,0.58,0.6
08/05/2020 16:00:00,184.68,0.59,0.6
11/05/2020 16:00:00,186.74,1.12,1.2
12/05/2020 16:00:00,182.51,-2.27,-2.2
13/05/2020 16:00:00,179.75,-1.51,-1.6
14/05/2020 16:00:00,180.53,0.43,0.4
15/05/2020 16:00:00,183.16,1.46,1.4
18/05/2020 16:00:00,184.91,0.96,1
19/05/2020 16:00:00,183.63,-0.69,-0.6
20/05/2020 16:00:00,185.66,1.11,1.2
21/05/2020 16:00:00,183.43,-1.2,-1.2
22/05/2020 16:00:00,183.51,0.04,0
26/05/2020 16:00:00,181.57,-1.06,-1
27/05/2020 16:00:00,181.81,0.13,0.2
28/05/2020 16:00:00,181.4,-0.23,-0.2
29/05/2020 16:00:00,183.25,1.02,1
01/06/2020 16:00:00,182.83,-0.23,-0.2
02/06/2020 16:00:00,184.91,1.14,1.2
03/06/2020 16:00:00,185.36,0.24,0.2
04/06/2020 16:00:00,182.92,-1.32,-1.4
05/06/2020 16:00:00,187.2,2.34,2.4
08/06/2020 16:00:00,188.36,0.62,0.6
09/06/2020 16:00:00,189.8,0.76,0.8
10/06/2020 16:00:00,196.84,3.71,3.8
11/06/2020 16:00:00,186.27,-5.37,-5.4
12/06/2020 16:00:00,187.74,0.79,0.8
15/06/2020 16:00:00,187.74,0,0
16/06/2020 16:00:00,193.57,3.11,3.2
17/06/2020 16:00:00,194.24,0.35,0.4
18/06/2020 16:00:00,196.32,1.07,1
19/06/2020 16:00:00,195.15,-0.6,-0.6
